cand,fset,h,how,filt,gate,univ,topk,topk_t,ann,bench,excess,ir,sharpe,maxdd,cost,cash,hold,yr_pos,y2020,y2021,y2022,y2023,y2024
surv21,surv21,21,equal,trend_abs,vol_calm,500,0.008425339628357235,2.6955621648011676,0.38623452400570235,0.29716493118767007,0.08906959281803228,0.5447660947022412,1.470954043807009,-0.3723600547406922,0.037722141561137325,0.051914893617021375,30.0,0.8,0.2728126185737949,-0.13137014486677367,0.09961719114902845,0.07631836885251686,0.014132980055731492
surv21,surv21,21,equal,trend_abs,always,750,0.008425339628357235,2.6955621648011676,0.40494719821668523,0.29716493118767007,0.10778226702901517,0.6343516651138975,1.5233694657470624,-0.37174182987160975,0.04020225323583137,0.003829787234042663,40.0,0.6,0.16368938855886128,-0.016391793474100358,0.17821888506342987,-0.0088870218542344,0.0553206152647594
surv21,surv21,21,equal,trend_abs,ma200,750,0.008425339628357235,2.6955621648011676,0.37772786257766855,0.29716493118767007,0.08056293138999848,0.4191274267411665,1.5094978200576872,-0.294880905473218,0.03659315213932264,0.08893617021276601,30.0,0.4,0.302525672257433,-0.016921226774317066,-0.06859524265156602,-0.00011971508929942143,0.0553206152647594
surv21,surv21,21,equal,trend_abs,vol_calm,750,0.008425339628357235,2.6955621648011676,0.3604827036204137,0.29716493118767007,0.06331777243274361,0.3943482994362898,1.3802572289877515,-0.3723600547406922,0.0378709493939998,0.057021276595744776,30.0,0.6,0.2728126185737949,-0.08623339569469746,0.06407489147985035,-0.027455915248219442,0.011374915253583806
surv21,surv21,21,ridge,none,always,500,0.0005541428510946466,0.2025421830781937,0.2730366749525095,0.29716493118767007,-0.024128256235160572,-0.18541655577642757,1.1870855581730249,-0.2818953525703287,0.03204998399540623,1.1102230246251565e-16,40.0,0.2,-0.053527991768605676,-0.02998544414404214,0.10530594562898488,-0.03836532729529962,-0.11389018728244171
surv21,surv21,21,ridge,none,ma200,500,0.0005541428510946466,0.2025421830781937,0.25032285268484733,0.29716493118767007,-0.04684207850282274,-0.3265657633301524,1.249899942818386,-0.20699712023950145,0.02994509049345904,0.08000000000000004,40.0,0.0,-0.07934987622889933,-0.029985444144043583,-0.021214062140878287,-0.016332623756993625,-0.11389018728244138
surv21,surv21,21,ridge,none,vol_calm,500,0.0005541428510946466,0.2025421830781937,0.2220855911862769,0.29716493118767007,-0.07507934000139316,-0.4991868044400168,1.008053160983411,-0.27777152895722523,0.030944025867471543,0.0425531914893618,40.0,0.2,-0.11744934402374141,-0.13700513386731616,0.05580831495575245,-0.025554245318076485,-0.09352345500719628
surv21,surv21,21,ridge,none,always,750,0.0005541428510946466,0.2025421830781937,0.2782832321791717,0.29716493118767007,-0.018881699008498343,-0.1554734243278673,1.2041884603036475,-0.2818953525703287,0.03331906209157335,1.1102230246251565e-16,40.0,0.2,-0.053527991768605676,-0.06355574265351738,0.13102847623674663,-0.022657013013395733,-0.09788641472739035
surv21,surv21,21,ridge,none,ma200,750,0.0005541428510946466,0.2025421830781937,0.24957544673120258,0.29716493118767007,-0.04758948445646749,-0.3359866831041024,1.2440138116974198,-0.20030864025916795,0.031208788556858,0.0817021276595745,40.0,0.2,-0.07934987622889933,-0.0635557426535186,0.012780529511392968,-0.03310474653532369,-0.09788641472739001
surv21,surv21,21,ridge,none,vol_calm,750,0.0005541428510946466,0.2025421830781937,0.24173043187831444,0.29716493118767007,-0.05543449930935562,-0.38446225527094635,1.0756639754932733,-0.27777152895722523,0.03220509263084713,0.04595744680851073,40.0,0.2,-0.11744934402374141,-0.16687169111980416,0.09033118222651337,-0.003114092868805818,-0.038345349181388766
surv21,surv21,21,ridge,above50dma,always,500,0.0005541428510946466,0.2025421830781937,0.22935342551376436,0.29716493118767007,-0.0678115056739057,-0.44955811894276315,1.0625506766498451,-0.24580959587336926,0.030763889862743744,0.0034042553191490463,40.0,0.2,-0.006363619484270111,-0.14915493592054485,0.001621600092577058,-0.03476872613619075,-0.09855835016760561
surv21,surv21,21,ridge,above50dma,ma200,500,0.0005541428510946466,0.2025421830781937,0.17844471623695357,0.29716493118767007,-0.1187202149507165,-0.7189584449099102,0.9090933572650397,-0.23383760618878768,0.028938415730273056,0.08595744680851067,40.0,0.0,-0.0755790200533939,-0.15748732538633015,-0.08794054403059781,-0.08673063103973577,-0.09040996233661269
surv21,surv21,21,ridge,above50dma,vol_calm,500,0.0005541428510946466,0.2025421830781937,0.19303009873707588,0.29716493118767007,-0.10413483245059418,-0.6810984827264983,0.9360442238507976,-0.252582688159671,0.030026040660608475,0.04340425531914903,40.0,0.0,-0.11845061491857756,-0.09595620124266913,-0.026654721760706268,-0.08202601214317473,-0.10635081903881727
surv21,surv21,21,ridge,above50dma,always,750,0.0005541428510946466,0.2025421830781937,0.24036553792169868,0.29716493118767007,-0.05679939326597139,-0.37511298196264276,1.096265223313816,-0.24411603528428105,0.03075927952431148,0.0034042553191490463,40.0,0.2,-0.006363619484270111,-0.1565964770641829,0.02553373870803366,-0.01982347811744145,-0.08630290822933628
surv21,surv21,21,ridge,above50dma,ma200,750,0.0005541428510946466,0.2025421830781937,0.20209494627459978,0.29716493118767007,-0.09506998491307028,-0.5738331831877738,1.000687784779146,-0.21255471227908318,0.030040002148662398,0.08595744680851068,40.0,0.0,-0.0755790200533939,-0.16485599095995884,-0.042980215043176395,-0.03879814439284457,-0.08630290822933595
surv21,surv21,21,ridge,above50dma,vol_calm,750,0.0005541428510946466,0.2025421830781937,0.22560404553226676,0.29716493118767007,-0.0715608856554033,-0.4668800646376279,1.0533406502413265,-0.24343581012654203,0.029660505754379497,0.04765957446808521,40.0,0.2,-0.11845061491857756,-0.10386302165935957,0.0005436444044051303,-0.006348082098242225,-0.07756271227039313
surv21,surv21,21,ridge,trend_abs,always,500,0.0005541428510946466,0.2025421830781937,0.22935342551376436,0.29716493118767007,-0.0678115056739057,-0.44955811894276315,1.0625506766498451,-0.24580959587336926,0.030763889862743744,0.0034042553191490463,40.0,0.2,-0.006363619484270111,-0.14915493592054485,0.001621600092577058,-0.03476872613619075,-0.09855835016760561
surv21,surv21,21,ridge,trend_abs,ma200,500,0.0005541428510946466,0.2025421830781937,0.17844471623695357,0.29716493118767007,-0.1187202149507165,-0.7189584449099102,0.9090933572650397,-0.23383760618878768,0.028938415730273056,0.08595744680851067,40.0,0.0,-0.0755790200533939,-0.15748732538633015,-0.08794054403059781,-0.08673063103973577,-0.09040996233661269
surv21,surv21,21,ridge,trend_abs,vol_calm,500,0.0005541428510946466,0.2025421830781937,0.19303009873707588,0.29716493118767007,-0.10413483245059418,-0.6810984827264983,0.9360442238507976,-0.252582688159671,0.030026040660608475,0.04340425531914903,40.0,0.0,-0.11845061491857756,-0.09595620124266913,-0.026654721760706268,-0.08202601214317473,-0.10635081903881727
surv21,surv21,21,ridge,trend_abs,always,750,0.0005541428510946466,0.2025421830781937,0.24036553792169868,0.29716493118767007,-0.05679939326597139,-0.37511298196264276,1.096265223313816,-0.24411603528428105,0.03075927952431148,0.0034042553191490463,40.0,0.2,-0.006363619484270111,-0.1565964770641829,0.02553373870803366,-0.01982347811744145,-0.08630290822933628
surv21,surv21,21,ridge,trend_abs,ma200,750,0.0005541428510946466,0.2025421830781937,0.20209494627459978,0.29716493118767007,-0.09506998491307028,-0.5738331831877738,1.000687784779146,-0.21255471227908318,0.030040002148662398,0.08595744680851068,40.0,0.0,-0.0755790200533939,-0.16485599095995884,-0.042980215043176395,-0.03879814439284457,-0.08630290822933595
surv21,surv21,21,ridge,trend_abs,vol_calm,750,0.0005541428510946466,0.2025421830781937,0.22560404553226676,0.29716493118767007,-0.0715608856554033,-0.4668800646376279,1.0533406502413265,-0.24343581012654203,0.029660505754379497,0.04765957446808521,40.0,0.2,-0.11845061491857756,-0.10386302165935957,0.0005436444044051303,-0.006348082098242225,-0.07756271227039313
surv21,surv21,42,equal,none,always,500,0.013682236541449915,3.1200266293363486,0.4342747767759647,0.29716493118767007,0.13710984558829464,0.7996685668252039,1.6140262343823044,-0.3542530531554223,0.040037628294400225,1.1102230246251565e-16,35.0,0.8,0.2944781969983383,-0.1570746589578963,0.19106104177031225,0.03979558258229443,0.13404363747931436
surv21,surv21,42,equal,none,ma200,500,0.013682236541449915,3.1200266293363486,0.3493729515791266,0.29716493118767007,0.052208020391456555,0.2440173905255948,1.45110738000261,-0.2725002549053379,0.03708433905460758,0.0757446808510639,30.0,0.6,0.2097349812688225,-0.149094730391503,-0.07107697441157257,0.03218811464848259,0.13404363747931392
surv21,surv21,42,equal,none,vol_calm,500,0.013682236541449915,3.1200266293363486,0.3610525133244995,0.29716493118767007,0.06388758213682943,0.3447009276396936,1.4183679202450872,-0.3445294584517855,0.03838965144635031,0.05957446808510648,30.0,0.6,0.23902270434169104,-0.1817111173574807,0.11569045207119388,-0.05896396997016129,0.11467039064957629
surv21,surv21,42,equal,none,always,750,0.013682236541449915,3.1200266293363486,0.4208938177058166,0.29716493118767007,0.12372888651814651,0.7123415761006231,1.5782789226990657,-0.3542530531554223,0.041338508563064216,1.1102230246251565e-16,30.0,0.6,0.2944781969983383,-0.10872531273099095,0.17569869589308618,-0.001540468467175815,0.08092805564466632
surv21,surv21,42,equal,none,ma200,750,0.013682236541449915,3.1200266293363486,0.33737714320271994,0.29716493118767007,0.040212212015049875,0.17781310536043893,1.4023529488933013,-0.2725002549053379,0.03781873533333023,0.07148936170212772,30.0,0.6,0.2097349812688225,-0.10031229896617333,-0.10135628011132247,0.015193802069697115,0.0809280556446661
surv21,surv21,42,equal,none,vol_calm,750,0.013682236541449915,3.1200266293363486,0.3497334651448638,0.29716493118767007,0.05256853395719374,0.2749179341238541,1.3726831975523843,-0.3445294584517855,0.03850677489036176,0.06297872340425541,30.0,0.6,0.23902270434169104,-0.1347985846357309,0.05556760452013987,-0.05982977906020959,0.07170327087297701
surv21,surv21,42,equal,above50dma,always,500,0.013682236541449915,3.1200266293363486,0.4531922559116248,0.29716493118767007,0.15602732472395475,0.9114826161154208,1.704248286954433,-0.37174182987160975,0.038386448484808856,0.0034042553191490463,40.0,1.0,0.16368938855886128,0.0037897375022974966,0.10263674553280455,0.14178744398694354,0.11844886642530672
surv21,surv21,42,equal,above50dma,ma200,500,0.013682236541449915,3.1200266293363486,0.4270947823481537,0.29716493118767007,0.1299298511604836,0.6835038083106725,1.7145883348106008,-0.294880905473218,0.034107568049079176,0.07574468085106388,40.0,0.8,0.302525672257433,0.0032494413661692256,-0.1261345786484529,0.15739864730538078,0.11844886642530628
surv21,surv21,42,equal,above50dma,vol_calm,500,0.013682236541449915,3.1200266293363486,0.37475366015660483,0.29716493118767007,0.07758872896893476,0.47341003505438184,1.4619738982446484,-0.3723600547406922,0.03687539796088857,0.05617021276595755,30.0,0.8,0.2728126185737949,-0.10804054772791616,0.024580461783632046,0.07631836885251797,0.014132980055731714
surv21,surv21,42,equal,above50dma,always,750,0.013682236541449915,3.1200266293363486,0.4004062199893199,0.29716493118767007,0.10324128880164984,0.6150862366046879,1.531251327227726,-0.37174182987160975,0.03900571385669534,0.003829787234042663,40.0,0.8,0.16368938855886128,0.0037897375022974966,0.13401805113090792,-0.0088870218542344,0.0553206152647594
surv21,surv21,42,equal,above50dma,ma200,750,0.013682236541449915,3.1200266293363486,0.3800915754321861,0.29716493118767007,0.08292664424451601,0.4417579283309586,1.5396534475661126,-0.294880905473218,0.03518775044642996,0.07361702127659579,40.0,0.8,0.302525672257433,0.0032494413661692256,-0.14925886295857416,0.0807128443211691,0.055320615264760065
surv21,surv21,42,equal,above50dma,vol_calm,750,0.013682236541449915,3.1200266293363486,0.34515907514656097,0.29716493118767007,0.0479941439588909,0.3015313705389276,1.3512286163384717,-0.3723600547406922,0.0363459562722056,0.061276595744680945,32.5,0.4,0.2728126185737949,-0.06748486461531611,-0.014815437250694341,-0.027455915248219886,0.011374915253582474
surv21,surv21,42,equal,trend_abs,always,500,0.013682236541449915,3.1200266293363486,0.4531922559116248,0.29716493118767007,0.15602732472395475,0.9114826161154208,1.704248286954433,-0.37174182987160975,0.038386448484808856,0.0034042553191490463,40.0,1.0,0.16368938855886128,0.0037897375022974966,0.10263674553280455,0.14178744398694354,0.11844886642530672
surv21,surv21,42,equal,trend_abs,ma200,500,0.013682236541449915,3.1200266293363486,0.4270947823481537,0.29716493118767007,0.1299298511604836,0.6835038083106725,1.7145883348106008,-0.294880905473218,0.034107568049079176,0.07574468085106388,40.0,0.8,0.302525672257433,0.0032494413661692256,-0.1261345786484529,0.15739864730538078,0.11844886642530628
surv21,surv21,42,equal,trend_abs,vol_calm,500,0.013682236541449915,3.1200266293363486,0.37475366015660483,0.29716493118767007,0.07758872896893476,0.47341003505438184,1.4619738982446484,-0.3723600547406922,0.03687539796088857,0.05617021276595755,30.0,0.8,0.2728126185737949,-0.10804054772791616,0.024580461783632046,0.07631836885251797,0.014132980055731714
surv21,surv21,42,equal,trend_abs,always,750,0.013682236541449915,3.1200266293363486,0.4004062199893199,0.29716493118767007,0.10324128880164984,0.6150862366046879,1.531251327227726,-0.37174182987160975,0.03900571385669534,0.003829787234042663,40.0,0.8,0.16368938855886128,0.0037897375022974966,0.13401805113090792,-0.0088870218542344,0.0553206152647594
surv21,surv21,42,equal,trend_abs,ma200,750,0.013682236541449915,3.1200266293363486,0.3800915754321861,0.29716493118767007,0.08292664424451601,0.4417579283309586,1.5396534475661126,-0.294880905473218,0.03518775044642996,0.07361702127659579,40.0,0.8,0.302525672257433,0.0032494413661692256,-0.14925886295857416,0.0807128443211691,0.055320615264760065
surv21,surv21,42,equal,trend_abs,vol_calm,750,0.013682236541449915,3.1200266293363486,0.34515907514656097,0.29716493118767007,0.0479941439588909,0.3015313705389276,1.3512286163384717,-0.3723600547406922,0.0363459562722056,0.061276595744680945,32.5,0.4,0.2728126185737949,-0.06748486461531611,-0.014815437250694341,-0.027455915248219886,0.011374915253582474
surv21,surv21,42,ridge,none,always,500,0.0003628521238145853,0.09036052473613788,0.2570839370048974,0.29716493118767007,-0.04008099418277267,-0.27913113972344067,1.1946316011654092,-0.22526060492582167,0.02888639659678411,1.1102230246251565e-16,40.0,0.2,-0.05788009837548713,-0.1616466425290245,-0.0013887103457566052,-0.08636502857987083,0.1413201346255719
surv21,surv21,42,ridge,none,ma200,500,0.0003628521238145853,0.09036052473613788,0.19265999337495465,0.29716493118767007,-0.10450493781271541,-0.6885197790065415,0.9700984641215826,-0.22010441715766293,0.027294602098755845,0.054468085106383055,40.0,0.2,-0.18545082560914328,-0.16574368403182316,-0.09298908358160829,-0.09715005300794954,0.14132013462557214
surv21,surv21,42,ridge,none,vol_calm,500,0.0003628521238145853,0.09036052473613788,0.2382516310747156,0.29716493118767007,-0.05891330011295448,-0.3942758455008614,1.1046021507623551,-0.24176733474989598,0.02698264531389545,0.031489361702127766,40.0,0.2,-0.11492617935568838,-0.12948942190443413,-0.008306208071712451,-0.09552880338888459,0.11257147297085845
surv21,surv21,42,ridge,none,always,750,0.0003628521238145853,0.09036052473613788,0.2281229975935577,0.29716493118767007,-0.06904193359411237,-0.4412747575339342,1.0558596570764371,-0.22557767159276354,0.03001709061188523,1.1102230246251565e-16,40.0,0.0,-0.05788009837548713,-0.09620563530485737,-0.02875515613122659,-0.08725191302790358,-0.019924697648789347
surv21,surv21,42,ridge,none,ma200,750,0.0003628521238145853,0.09036052473613788,0.16010513771788104,0.29716493118767007,-0.13705979346978903,-0.8671253200544249,0.8118051856340537,-0.23912556492874049,0.02716890566146511,0.054468085106383055,40.0,0.0,-0.18545082560914328,-0.10062248768476745,-0.14355696107838778,-0.09000496100102762,-0.019924697648789125
surv21,surv21,42,ridge,none,vol_calm,750,0.0003628521238145853,0.09036052473613788,0.22186064854291043,0.29716493118767007,-0.07530428264475963,-0.49796696263190143,1.0456610901812933,-0.24662082075363168,0.02874554537011873,0.032340425531915,40.0,0.2,-0.11492617935568838,-0.13481934136812967,-0.005691300876810357,-0.07338919202128102,0.021572202995002954
surv21,surv21,42,ridge,above50dma,always,500,0.0003628521238145853,0.09036052473613788,0.29495940125655085,0.29716493118767007,-0.002205529931119221,-0.03209179258680923,1.3245338063632892,-0.23275293797822494,0.02759249515084719,1.1102230246251565e-16,50.0,0.4,-0.001192381204633386,-0.14313960175644225,0.050368059929231324,-0.03524313946614288,0.09213248943254726
surv21,surv21,42,ridge,above50dma,ma200,500,0.0003628521238145853,0.09036052473613788,0.22294995794141959,0.29716493118767007,-0.07421497324625048,-0.48128952540744463,1.0898258587991054,-0.22010441715766293,0.02761669465031532,0.060425531914893686,40.0,0.2,-0.06408164534692451,-0.11221349834536154,-0.08703335310759908,-0.1390534141202423,0.09386763483421823
surv21,surv21,42,ridge,above50dma,vol_calm,500,0.0003628521238145853,0.09036052473613788,0.2579992209019697,0.29716493118767007,-0.03916571028570037,-0.25686110574509297,1.1843200961177547,-0.2409577488360124,0.025438678313359712,0.0348936170212767,47.5,0.2,-0.047044772146255354,-0.16232756033593532,-0.004596296499392416,-0.042735563096371165,0.08408704238091591
surv21,surv21,42,ridge,above50dma,always,750,0.0003628521238145853,0.09036052473613788,0.22836072875989988,0.29716493118767007,-0.06880420242777019,-0.40979401943165944,1.0208354693256314,-0.2438943140705796,0.028814096510134758,0.0008510638297873448,40.0,0.2,-0.001192381204633386,-0.17237606100644443,-0.05448373184931865,-0.0701714825543176,0.02577686968460524
surv21,surv21,42,ridge,above50dma,ma200,750,0.0003628521238145853,0.09036052473613788,0.18571792600201076,0.29716493118767007,-0.11144700518565931,-0.6752538684088519,0.9024422602188595,-0.24111906661919436,0.027329806395526443,0.05957446808510646,40.0,0.2,-0.06408164534692451,-0.14250517004769925,-0.14299052536427592,-0.10730329022675944,0.011722575166718707
surv21,surv21,42,ridge,above50dma,vol_calm,750,0.0003628521238145853,0.09036052473613788,0.20714644922520797,0.29716493118767007,-0.0900184819624621,-0.5495499436171637,0.9733208480291342,-0.2629265568429977,0.02698409084798514,0.033191489361702235,40.0,0.2,-0.047044772146255354,-0.18200354572267285,-0.07633798398679159,-0.058140593860600887,0.0021549095432775722
surv21,surv21,42,ridge,trend_abs,always,500,0.0003628521238145853,0.09036052473613788,0.29495940125655085,0.29716493118767007,-0.002205529931119221,-0.03209179258680923,1.3245338063632892,-0.23275293797822494,0.02759249515084719,1.1102230246251565e-16,50.0,0.4,-0.001192381204633386,-0.14313960175644225,0.050368059929231324,-0.03524313946614288,0.09213248943254726
surv21,surv21,42,ridge,trend_abs,ma200,500,0.0003628521238145853,0.09036052473613788,0.22294995794141959,0.29716493118767007,-0.07421497324625048,-0.48128952540744463,1.0898258587991054,-0.22010441715766293,0.02761669465031532,0.060425531914893686,40.0,0.2,-0.06408164534692451,-0.11221349834536154,-0.08703335310759908,-0.1390534141202423,0.09386763483421823
surv21,surv21,42,ridge,trend_abs,vol_calm,500,0.0003628521238145853,0.09036052473613788,0.2579992209019697,0.29716493118767007,-0.03916571028570037,-0.25686110574509297,1.1843200961177547,-0.2409577488360124,0.025438678313359712,0.0348936170212767,47.5,0.2,-0.047044772146255354,-0.16232756033593532,-0.004596296499392416,-0.042735563096371165,0.08408704238091591
surv21,surv21,42,ridge,trend_abs,always,750,0.0003628521238145853,0.09036052473613788,0.23354159838553312,0.29716493118767007,-0.06362333280213694,-0.38355662299660515,1.0433481735551866,-0.2438943140705796,0.028665386693106386,0.0008510638297873448,40.0,0.2,-0.001192381204633386,-0.17237606100644443,-0.039233692535036724,-0.06669959063699282,0.025776869684603687
surv21,surv21,42,ridge,trend_abs,ma200,750,0.0003628521238145853,0.09036052473613788,0.18571792600201076,0.29716493118767007,-0.11144700518565931,-0.6752538684088519,0.9024422602188595,-0.24111906661919436,0.027329806395526443,0.05957446808510646,40.0,0.2,-0.06408164534692451,-0.14250517004769925,-0.14299052536427592,-0.10730329022675944,0.011722575166718707
surv21,surv21,42,ridge,trend_abs,vol_calm,750,0.0003628521238145853,0.09036052473613788,0.212239007075397,0.29716493118767007,-0.08492592411227307,-0.5251273180082858,0.996790664254478,-0.2629265568429977,0.026835381030956767,0.033191489361702235,40.0,0.2,-0.047044772146255354,-0.18200354572267285,-0.06143595394782342,-0.05462377974049393,0.002154909543277128
surv42,surv42,10,equal,none,always,500,0.006472316992865671,3.3169829236751984,0.41985368474865714,0.29716493118767007,0.12268875356098707,0.7078229838133712,1.5191896360213253,-0.3248229245241747,0.030147942559732143,1.1102230246251565e-16,40.0,0.8,0.36429145133336194,0.10710385712972958,-0.06781415277226066,0.055083112239680876,0.020576894260558642
surv42,surv42,10,equal,none,ma200,500,0.006472316992865671,3.3169829236751984,0.35346507729801213,0.29716493118767007,0.056300146110342064,0.34036556239242904,1.3541352944819947,-0.3067770086670286,0.0288760843797726,0.06893617021276602,40.0,0.8,0.14256327618732034,0.10710385712973003,-0.13553915311420617,0.07382193454125985,0.020576894260559753
surv42,surv42,10,equal,none,vol_calm,500,0.006472316992865671,3.3169829236751984,0.34887020530338186,0.29716493118767007,0.0517052741157118,0.33302752216906656,1.3238782633077297,-0.326074843144762,0.029162938186733395,0.0374468085106384,40.0,0.6,0.12161199374651321,0.10395584315076278,-0.04961080405030527,0.011993069792997746,-0.001975903047531591
surv42,surv42,10,equal,none,always,750,0.006472316992865671,3.3169829236751984,0.4436563854611233,0.29716493118767007,0.14649145427345323,0.8232204915089043,1.6068430764711505,-0.3248229245241747,0.02959837826524501,1.1102230246251565e-16,40.0,0.6,0.36429145133336194,0.16947894029106947,-0.053274211164251795,0.1458793416463744,-0.057047616958761815
surv42,surv42,10,equal,none,ma200,750,0.006472316992865671,3.3169829236751984,0.3769292291032198,0.29716493118767007,0.07976429791554973,0.4559673144643377,1.4418272376120311,-0.3067770086670286,0.029076449969748452,0.06723404255319156,40.0,0.6,0.14256327618732034,0.16947894029106902,-0.12789278465029885,0.1779836799965493,-0.057047616958761704
surv42,surv42,10,equal,none,vol_calm,750,0.006472316992865671,3.3169829236751984,0.35436042377301447,0.29716493118767007,0.0571954925853444,0.35787909819831604,1.3551277349116893,-0.326074843144762,0.02902245309200227,0.043404255319149036,40.0,0.6,0.12161199374651321,0.16615356478231846,-0.060093630264486664,0.09831180269453843,-0.10583954481862345
surv42,surv42,10,equal,above50dma,always,500,0.006472316992865671,3.3169829236751984,0.37799550446223895,0.29716493118767007,0.08083057327456888,0.46940898548730114,1.341481979404821,-0.3716171734740632,0.03006233345163766,1.1102230246251565e-16,40.0,0.6,0.16897722463710774,0.09739500400952217,-0.08836929239055813,0.11991286035926807,-0.008367677989890798
surv42,surv42,10,equal,above50dma,ma200,500,0.006472316992865671,3.3169829236751984,0.28516932935898165,0.29716493118767007,-0.011995601828688418,-0.03874287999695603,1.087304831311405,-0.3703919963131318,0.029579619691855984,0.07234042553191496,40.0,0.6,0.0499236228969413,0.09739500400952217,-0.1956919648577451,0.01221780732316291,-0.008367677989890798
surv42,surv42,10,equal,above50dma,vol_calm,500,0.006472316992865671,3.3169829236751984,0.35249425849823335,0.29716493118767007,0.05532932731056328,0.33140644221695537,1.286264827667869,-0.3703919963131318,0.028079784858269275,0.0400000000000001,50.0,0.8,0.009271846230168634,0.10062778218279345,-0.03271611110255668,0.09422086895014359,0.008140590103232315
surv42,surv42,10,equal,above50dma,always,750,0.006472316992865671,3.3169829236751984,0.45580927232510904,0.29716493118767007,0.15864434113743897,0.8436078990362716,1.5534196610053654,-0.3716171734740632,0.02950902246036427,1.1102230246251565e-16,40.0,0.8,0.16897722463710774,0.16182978882928944,0.09282499229749908,0.2262840113704161,-0.07865025610001253
surv42,surv42,10,equal,above50dma,ma200,750,0.006472316992865671,3.3169829236751984,0.3524294848012879,0.29716493118767007,0.05526455361361782,0.316863173883718,1.2974972693598483,-0.3703919963131318,0.0287192223144936,0.07148936170212773,40.0,0.6,0.0499236228969413,0.16182978882928922,-0.07292031953417932,0.13009839444823235,-0.07865025610001264
surv42,surv42,10,equal,above50dma,vol_calm,750,0.006472316992865671,3.3169829236751984,0.3638448832972707,0.29716493118767007,0.06667995210960065,0.3835065578137408,1.3259793188046045,-0.3703919963131318,0.02874292883766744,0.0451063829787235,40.0,0.8,0.009271846230168634,0.1652523832175099,0.01652693805353711,0.175378728102924,-0.12560415092432675
surv42,surv42,10,equal,trend_abs,always,500,0.006472316992865671,3.3169829236751984,0.37799550446223895,0.29716493118767007,0.08083057327456888,0.46940898548730114,1.341481979404821,-0.3716171734740632,0.03006233345163766,1.1102230246251565e-16,40.0,0.6,0.16897722463710774,0.09739500400952217,-0.08836929239055813,0.11991286035926807,-0.008367677989890798
surv42,surv42,10,equal,trend_abs,ma200,500,0.006472316992865671,3.3169829236751984,0.28516932935898165,0.29716493118767007,-0.011995601828688418,-0.03874287999695603,1.087304831311405,-0.3703919963131318,0.029579619691855984,0.07234042553191496,40.0,0.6,0.0499236228969413,0.09739500400952217,-0.1956919648577451,0.01221780732316291,-0.008367677989890798
surv42,surv42,10,equal,trend_abs,vol_calm,500,0.006472316992865671,3.3169829236751984,0.35249425849823335,0.29716493118767007,0.05532932731056328,0.33140644221695537,1.286264827667869,-0.3703919963131318,0.028079784858269275,0.0400000000000001,50.0,0.8,0.009271846230168634,0.10062778218279345,-0.03271611110255668,0.09422086895014359,0.008140590103232315
surv42,surv42,10,equal,trend_abs,always,750,0.006472316992865671,3.3169829236751984,0.45580927232510904,0.29716493118767007,0.15864434113743897,0.8436078990362716,1.5534196610053654,-0.3716171734740632,0.02950902246036427,1.1102230246251565e-16,40.0,0.8,0.16897722463710774,0.16182978882928944,0.09282499229749908,0.2262840113704161,-0.07865025610001253
surv42,surv42,10,equal,trend_abs,ma200,750,0.006472316992865671,3.3169829236751984,0.3524294848012879,0.29716493118767007,0.05526455361361782,0.316863173883718,1.2974972693598483,-0.3703919963131318,0.0287192223144936,0.07148936170212773,40.0,0.6,0.0499236228969413,0.16182978882928922,-0.07292031953417932,0.13009839444823235,-0.07865025610001264
surv42,surv42,10,equal,trend_abs,vol_calm,750,0.006472316992865671,3.3169829236751984,0.3638448832972707,0.29716493118767007,0.06667995210960065,0.3835065578137408,1.3259793188046045,-0.3703919963131318,0.02874292883766744,0.0451063829787235,40.0,0.8,0.009271846230168634,0.1652523832175099,0.01652693805353711,0.175378728102924,-0.12560415092432675
surv42,surv42,10,ridge,none,always,500,0.001401680593616858,0.8593586807014559,0.262618288253871,0.29716493118767007,-0.034546642933799054,-0.25391111913964176,1.0918062413682557,-0.37841698089114584,0.02712389844255224,1.1102230246251565e-16,50.0,0.4,-0.026449372137628435,-0.15465790040632943,0.11585905339283165,0.008762231693842049,-0.11073014865537578
surv42,surv42,10,ridge,none,ma200,500,0.001401680593616858,0.8593586807014559,0.14692524049384992,0.29716493118767007,-0.15023969069382015,-0.9992052763177729,0.708801372892753,-0.3288978751102968,0.02675532387814206,0.09617021276595748,40.0,0.0,-0.23318410175912418,-0.15465790040632899,-0.09631403251434978,-0.016153691819688953,-0.11073014865537523
surv42,surv42,10,ridge,none,vol_calm,500,0.001401680593616858,0.8593586807014559,0.22495001919036173,0.29716493118767007,-0.07221491199730834,-0.48353387294491196,0.9631024447324691,-0.36812463583632293,0.026979901209251318,0.05191489361702138,40.0,0.4,-0.07995445612324525,-0.18810131926434748,0.04757899280829081,0.005960640229425218,-0.09388193116374122
surv42,surv42,10,ridge,none,always,750,0.001401680593616858,0.8593586807014559,0.24943230599742838,0.29716493118767007,-0.047732625190241684,-0.3407432938323556,1.0433637761771997,-0.37841698089114584,0.02887233134503838,1.1102230246251565e-16,40.0,0.2,-0.026449372137628435,-0.15465790040632943,0.11585905339283165,-0.008718728547078336,-0.13648748001318523
