slots,entry,exit,rebal,cap,univ,wt,ann,bench,excess,ir,sharpe,maxdd,cost,hold,mhold,ntr,yr_pos,y2020,y2021,y2022,y2023,y2024
8,24,32,4,3,500,equal,0.38374535853249037,0.29716493118767007,0.0865804273448203,0.4576812136645075,1.3485420689217897,-0.3710425664466692,0.03161376938178484,40.0,59.87261146496815,157,0.8,0.17824948191195666,0.3536930931858109,-0.2141933495742283,0.07538216014052002,0.0007307517878853975
8,24,32,4,3,750,equal,0.45604322639796546,0.29716493118767007,0.1588782952102954,0.7507667693367078,1.5134442012685907,-0.3375329522602899,0.03188821158266205,40.0,59.87261146496815,157,0.8,0.17824948191195666,0.36066287656423146,-0.1468206869707549,0.10450847980244982,0.1388594244394934
8,24,48,1,2,500,equal,0.48022536331741983,0.29716493118767007,0.18306043212974976,0.8517844278866088,1.5663859563096922,-0.34958524885124287,0.03258992506065988,45.0,56.626506024096386,166,0.6,0.3724711384289119,0.35580685402844714,-0.0790778427027864,0.19289444520977073,-0.0878775042189015
8,24,48,1,2,750,equal,0.5411656567038741,0.29716493118767007,0.244000725516204,1.09150514334421,1.6987016878291792,-0.34958524885124287,0.03343054010992539,40.0,54.02298850574713,174,0.8,0.3724711384289119,0.4193140234030839,-0.0841970133821851,0.23713820074505243,0.025178944714378648
8,24,48,1,3,500,equal,0.46027551057752425,0.29716493118767007,0.16311057938985418,0.7595519562623737,1.5198019670948417,-0.3765907834677751,0.03223747401222032,45.0,57.668711656441715,163,0.6,0.38273441228263305,0.4313444412143943,-0.22986300736337162,0.15154617378945323,-0.0069167187534106
8,24,48,1,3,750,equal,0.5297666965024344,0.29716493118767007,0.23260176531476429,1.037893863522,1.6773350825777307,-0.3660826535260471,0.03378615384129039,45.0,54.97076023391813,171,0.8,0.38273441228263305,0.49977393535690506,-0.20220688849581592,0.2024084721981494,0.09489485529285213
8,24,48,2,2,500,equal,0.5355028962556159,0.29716493118767007,0.2383379650679458,1.0773105899790112,1.7211510655994484,-0.31712991781671873,0.027645984211134535,50.0,64.82758620689656,145,0.8,0.4853557661987462,0.30017038719398803,-0.08028854770131721,0.19242515209757616,0.042515116156462085
8,24,48,2,2,750,equal,0.500669140529661,0.29716493118767007,0.20350420934199098,0.915337159675044,1.6242977463482482,-0.33589731544655355,0.029630157432027803,50.0,60.645161290322584,155,0.6,0.4853557661987462,0.40897009020804953,-0.16100556468157912,0.1930526840993565,-0.054999426830566356
8,24,48,2,3,500,equal,0.5926222044303484,0.29716493118767007,0.29545727324267834,1.2495460279771466,1.8494955889364952,-0.3344810443122239,0.02741262436258734,50.0,67.62589928057554,139,0.8,0.4932638285429838,0.46128540208993685,-0.17151050381005684,0.36584628361820615,0.0579271192419637
8,24,48,2,3,750,equal,0.5544099479358136,0.29716493118767007,0.2572450167481435,1.1343237084568258,1.7575614171093437,-0.31712991781671873,0.03043051169082723,50.0,61.43790849673203,153,0.6,0.4932638285429838,0.4348950985340563,-0.10269126436316822,0.2181126689317494,-0.0012687113108120762
8,24,48,4,2,500,equal,0.41607279914729145,0.29716493118767007,0.11890786795962138,0.6062649035989741,1.4676002770462682,-0.34328292246078196,0.025781736161977216,60.0,73.4375,128,0.6,0.3761217081838004,0.23896297113443254,-0.1715200890122781,0.11301187902333942,-0.04709174363177682
8,24,48,4,2,750,equal,0.43968203032692865,0.29716493118767007,0.14251709913925859,0.6972290586242649,1.4968110505944965,-0.34328292246078196,0.026879829107837927,60.0,69.62962962962963,135,0.6,0.3761217081838004,0.2603573227583196,-0.1795241773412939,0.15265048784553814,-0.008219539867304615
8,24,48,4,3,500,equal,0.425521234689054,0.29716493118767007,0.12835630350138394,0.6403167336249278,1.492129975633405,-0.34328292246078196,0.025847938467839886,60.0,75.80645161290323,124,0.6,0.35685806687993704,0.2636668946337375,-0.15701716084203854,0.1387967820023115,-0.062148105312363144
8,24,48,4,3,750,equal,0.41659147130109364,0.29716493118767007,0.11942654011342357,0.5988293205199822,1.4379326331708335,-0.34328292246078196,0.027104640655814853,60.0,70.67669172932331,133,0.6,0.35685806687993704,0.24884815908587044,-0.1894335257751829,0.12400778974258486,-0.024406285488516977
8,32,48,1,2,500,equal,0.48022536331741983,0.29716493118767007,0.18306043212974976,0.8517844278866088,1.5663859563096922,-0.34958524885124287,0.03258992506065988,45.0,56.626506024096386,166,0.6,0.3724711384289119,0.35580685402844714,-0.0790778427027864,0.19289444520977073,-0.0878775042189015
8,32,48,1,2,750,equal,0.5411656567038741,0.29716493118767007,0.244000725516204,1.09150514334421,1.6987016878291792,-0.34958524885124287,0.03343054010992539,40.0,54.02298850574713,174,0.8,0.3724711384289119,0.4193140234030839,-0.0841970133821851,0.23713820074505243,0.025178944714378648
8,32,48,1,3,500,equal,0.46027551057752425,0.29716493118767007,0.16311057938985418,0.7595519562623737,1.5198019670948417,-0.3765907834677751,0.03223747401222032,45.0,57.668711656441715,163,0.6,0.38273441228263305,0.4313444412143943,-0.22986300736337162,0.15154617378945323,-0.0069167187534106
8,32,48,1,3,750,equal,0.5297666965024344,0.29716493118767007,0.23260176531476429,1.037893863522,1.6773350825777307,-0.3660826535260471,0.03378615384129039,45.0,54.97076023391813,171,0.8,0.38273441228263305,0.49977393535690506,-0.20220688849581592,0.2024084721981494,0.09489485529285213
8,32,48,2,2,500,equal,0.5355028962556159,0.29716493118767007,0.2383379650679458,1.0773105899790112,1.7211510655994484,-0.31712991781671873,0.027645984211134535,50.0,64.82758620689656,145,0.8,0.4853557661987462,0.30017038719398803,-0.08028854770131721,0.19242515209757616,0.042515116156462085
8,32,48,2,2,750,equal,0.500669140529661,0.29716493118767007,0.20350420934199098,0.915337159675044,1.6242977463482482,-0.33589731544655355,0.029630157432027803,50.0,60.645161290322584,155,0.6,0.4853557661987462,0.40897009020804953,-0.16100556468157912,0.1930526840993565,-0.054999426830566356
8,32,48,2,3,500,equal,0.5926222044303484,0.29716493118767007,0.29545727324267834,1.2495460279771466,1.8494955889364952,-0.3344810443122239,0.02741262436258734,50.0,67.62589928057554,139,0.8,0.4932638285429838,0.46128540208993685,-0.17151050381005684,0.36584628361820615,0.0579271192419637
8,32,48,2,3,750,equal,0.5544099479358136,0.29716493118767007,0.2572450167481435,1.1343237084568258,1.7575614171093437,-0.31712991781671873,0.03043051169082723,50.0,61.43790849673203,153,0.6,0.4932638285429838,0.4348950985340563,-0.10269126436316822,0.2181126689317494,-0.0012687113108120762
8,32,48,4,2,500,equal,0.41607279914729145,0.29716493118767007,0.11890786795962138,0.6062649035989741,1.4676002770462682,-0.34328292246078196,0.025781736161977216,60.0,73.4375,128,0.6,0.3761217081838004,0.23896297113443254,-0.1715200890122781,0.11301187902333942,-0.04709174363177682
8,32,48,4,2,750,equal,0.43968203032692865,0.29716493118767007,0.14251709913925859,0.6972290586242649,1.4968110505944965,-0.34328292246078196,0.026879829107837927,60.0,69.62962962962963,135,0.6,0.3761217081838004,0.2603573227583196,-0.1795241773412939,0.15265048784553814,-0.008219539867304615
8,32,48,4,3,500,equal,0.425521234689054,0.29716493118767007,0.12835630350138394,0.6403167336249278,1.492129975633405,-0.34328292246078196,0.025847938467839886,60.0,75.80645161290323,124,0.6,0.35685806687993704,0.2636668946337375,-0.15701716084203854,0.1387967820023115,-0.062148105312363144
8,32,48,4,3,750,equal,0.41659147130109364,0.29716493118767007,0.11942654011342357,0.5988293205199822,1.4379326331708335,-0.34328292246078196,0.027104640655814853,60.0,70.67669172932331,133,0.6,0.35685806687993704,0.24884815908587044,-0.1894335257751829,0.12400778974258486,-0.024406285488516977
10,15,20,1,2,500,equal,0.45133493762283106,0.29716493118767007,0.154170006435161,0.835363802895501,1.5498134342026677,-0.38931580898891727,0.07201499414517316,15.0,23.671399594320487,493,0.8,0.1759552887051683,0.2631726289656542,-0.013571392320923525,0.14410583852049208,0.011186610388406626
10,15,20,1,2,750,equal,0.46161960136282065,0.29716493118767007,0.16445467017515059,0.8692699147369555,1.5635950818684088,-0.38931580898891727,0.07623528136486478,15.0,22.54863813229572,514,1.0,0.1759552887051683,0.23030483058441664,0.002297631015799828,0.20317354904176677,0.0055219579800429575
10,15,20,1,3,500,equal,0.49907263570332905,0.29716493118767007,0.20190770451565898,1.046706835161166,1.656098755166771,-0.39019843654374464,0.06820210567313297,15.0,25.848017621145374,454,0.8,0.1459987910344691,0.43199584348241227,0.05399728861974262,0.2093685075270577,-0.05424088113098491
10,15,20,1,3,750,equal,0.510342819589688,0.29716493118767007,0.2131778884020179,1.0926963515755719,1.6677268985826164,-0.39019843654374464,0.07258220370949396,15.0,24.611344537815125,476,1.0,0.1459987910344691,0.4023792353003226,0.026352082092055973,0.18191140814742246,0.05425987320996839
10,15,20,2,2,500,equal,0.3997444578434246,0.29716493118767007,0.10257952665575454,0.5863417088804791,1.4282371415200017,-0.38752563811409113,0.05218256326029846,20.0,32.52777777777778,360,0.6,0.09988782358578407,0.2906752581470555,-0.022786948198567414,0.1531245111185895,-0.10963819877862091
10,15,20,2,2,750,equal,0.39611691871562416,0.29716493118767007,0.09895198752795409,0.5564574081503196,1.4313293358599881,-0.38752563811409113,0.05335161283311943,20.0,32.005494505494504,364,0.8,0.09988782358578407,0.3267245273195776,0.006042328383943474,0.11791375080421584,-0.14677129561615876
10,15,20,2,3,500,equal,0.39726111863442815,0.29716493118767007,0.10009618744675808,0.5708700395740464,1.4074016540734893,-0.38752563811409113,0.05223655340799555,30.0,33.959537572254334,346,0.6,0.002827613388004746,0.34648561736481587,-0.04700427492834325,0.1650262003049987,-0.05586363280984763
10,15,20,2,3,750,equal,0.3866375457506437,0.29716493118767007,0.08947261456297362,0.5224851023923472,1.38215984827823,-0.38752563811409113,0.05566414003713422,30.0,32.30027548209367,363,0.6,0.002827613388004746,0.3610712100702247,-0.021114636234435658,0.113805797079094,-0.08259035376048995
10,15,20,4,2,500,equal,0.37781863121355297,0.29716493118767007,0.0806537000258829,0.47774466792505704,1.3720452368939047,-0.38527968327975526,0.04041656119545115,40.0,43.210332103321036,271,0.6,0.12648244635201222,0.1542391472119946,-0.05828948953081081,0.09759133806266584,-0.017107969547064616
10,15,20,4,2,750,equal,0.4141452748051122,0.29716493118767007,0.11698034361744214,0.6495933663449072,1.4611378944669873,-0.38527968327975526,0.040026007453671096,40.0,43.13653136531365,271,0.8,0.12648244635201222,0.21282041316082156,-0.05863569580553485,0.0889225331675263,0.06751500294276558
10,15,20,4,3,500,equal,0.3725976017192967,0.29716493118767007,0.07543267053162661,0.4477059992326735,1.349676961464478,-0.38527968327975526,0.03975241541194485,40.0,44.67680608365019,263,0.6,0.05744400694424745,0.19317420158764764,-0.053070619180178524,0.09985666524267867,-0.011978946362174447
10,15,20,4,3,750,equal,0.4078427260693662,0.29716493118767007,0.11067779488169616,0.6200364850285506,1.4344573110901928,-0.38527968327975526,0.040320825700230864,40.0,44.17293233082707,266,0.8,0.05744400694424745,0.18786232457297758,-0.030935225142762035,0.09786857749782318,0.09736732634444967
10,15,30,1,2,500,equal,0.4628253005106546,0.29716493118767007,0.16566036932298456,0.8830124556593277,1.6242077735240972,-0.3494839488747381,0.04975525498367041,25.0,34.39882697947214,341,0.8,0.06842647503437727,0.2664903229798523,0.0002995939057468533,0.33891915052109356,-0.038665741340461524
10,15,30,1,2,750,equal,0.5031778965120564,0.29716493118767007,0.2060129653243863,1.0915089675205871,1.7502746267619693,-0.3494839488747381,0.05230598062088986,20.0,33.0225988700565,354,1.0,0.06842647503437727,0.2299362584020379,0.051486818919697974,0.34081456997229975,0.0670983691806668
10,15,30,1,3,500,equal,0.49870530154285,0.29716493118767007,0.2015403703551799,1.01906686391885,1.6843761077230488,-0.3494839488747381,0.048577232355144,27.5,36.9496855345912,318,0.8,0.1576967256004469,0.3348910567999086,-0.06473100058448555,0.3410547202416496,0.010412710382940338
10,15,30,1,3,750,equal,0.5144372909115633,0.29716493118767007,0.21727235972389325,1.08576904871228,1.7299361954724854,-0.3494839488747381,0.05201643541433468,25.0,34.64601769911504,339,0.8,0.1576967256004469,0.33688796549585276,-0.0450369461571033,0.31741135430288203,0.05492110151088281
10,15,30,2,2,500,equal,0.3970225659413684,0.29716493118767007,0.09985763475369835,0.5564097432848435,1.4368703911895995,-0.36876252592890246,0.040781713713911656,30.0,42.194244604316545,278,0.6,0.07026326894916268,0.24771329946417397,-0.04944833155474426,0.1489392531742677,-0.03910546370637269
10,15,30,2,2,750,equal,0.46059820607000135,0.29716493118767007,0.16343327488233128,0.8420262352733848,1.6009679995215307,-0.36876252592890246,0.04174878601071075,30.0,41.342756183745585,283,0.8,0.07026326894916268,0.3086536577903254,0.03902341898141093,0.19667357873378055,-0.008153670272290858
10,15,30,2,3,500,equal,0.3879182292366117,0.29716493118767007,0.09075329804894161,0.5144597726858631,1.3973360775844443,-0.36876252592890246,0.041739281153264834,40.0,43.1985294117647,272,0.8,0.015013068151211728,0.3736700971421334,-0.13519788604389837,0.11849831260012,0.010780271337587743
10,15,30,2,3,750,equal,0.4042090486993368,0.29716493118767007,0.10704411751166676,0.6011376830493069,1.4380163775601977,-0.36876252592890246,0.0430848578883289,30.0,41.779359430604984,281,0.6,0.015013068151211728,0.40639954609295215,-0.06614402173449918,0.14846601239192636,-0.05733283476653783
10,15,30,4,2,500,equal,0.38927313008671116,0.29716493118767007,0.0921081988990411,0.5028500682576189,1.4156228472742212,-0.32974045526695417,0.03309096985775482,40.0,53.71559633027523,218,0.6,0.19977002775748454,0.29019548626153036,-0.18517265639860336,0.11063613422001084,-0.02932092965592148
10,15,30,4,2,750,equal,0.4455634268277069,0.29716493118767007,0.14839849564003682,0.763755784298092,1.5540439279703095,-0.32974045526695417,0.03222672829048942,40.0,53.87096774193548,217,0.8,0.19977002775748454,0.3458287978581278,-0.16005614739057272,0.149995893174119,0.05450633410133521
10,15,30,4,3,500,equal,0.40538418336265236,0.29716493118767007,0.1082192521749823,0.5745622193746796,1.4674719637876654,-0.32974045526695417,0.0328114867201949,40.0,54.651162790697676,215,0.6,0.1992838651409592,0.297430740047391,-0.13249072822621843,0.1050661635952217,-0.03920528811528978
10,15,30,4,3,750,equal,0.465397076756894,0.29716493118767007,0.16823214556922395,0.8436399353901313,1.603573407095848,-0.32974045526695417,0.03221476617664608,40.0,55.16431924882629,213,0.8,0.1992838651409592,0.29220121659768616,-0.09235518260077114,0.1381604859901182,0.09458663080717544
10,15,40,1,2,500,equal,0.5025294495372037,0.29716493118767007,0.20536451834953362,1.0834857693436606,1.7028267023904233,-0.33615920317078807,0.04018033258421976,35.0,43.66171003717472,269,0.8,0.24946844256100653,0.18779236532083732,-0.003011985802514827,0.3382353121861119,0.003979950770312879
10,15,40,1,2,750,equal,0.5430026101485828,0.29716493118767007,0.2458376789609127,1.2729944814480527,1.806712196127022,-0.33615920317078807,0.04304164940873371,30.0,40.90592334494774,287,1.0,0.24946844256100653,0.2458967371589622,0.05530467880837442,0.27912288350122516,0.0715740102711826
10,15,40,1,3,500,equal,0.45207630091506124,0.29716493118767007,0.15491136972739117,0.8585092942371914,1.5548875367063553,-0.33615920317078807,0.03762465145375992,40.0,47.764227642276424,246,0.8,0.24976610416410439,0.2564791812059253,-0.15175640611019559,0.26866589959205145,0.006509310188151263
10,15,40,1,3,750,equal,0.46511920167275167,0.29716493118767007,0.1679542704850816,0.914266721322466,1.5787089396504965,-0.33615920317078807,0.04002143834267451,35.0,44.847328244274806,262,0.8,0.24976610416410439,0.22512647462325486,-0.15933342926464522,0.2759551164017817,0.08115469595785085
10,15,40,2,2,500,equal,0.5008605245299202,0.29716493118767007,0.20369559334225018,1.0009258981148388,1.7094563279017323,-0.33266870110848745,0.03288851016742226,40.0,52.455357142857146,224,0.6,0.188122552957821,0.4513171218125105,-0.04914535858550684,0.22954217448999503,-0.028824894452937677
10,15,40,2,2,750,equal,0.5259329545427931,0.29716493118767007,0.22876802335512303,1.1307609193932129,1.7517210269944548,-0.33266870110848745,0.034342178631681416,40.0,50.17094017094017,234,1.0,0.188122552957821,0.40329101379562404,0.032863618196092625,0.22915492516480507,0.005740067073331856
10,15,40,2,3,500,equal,0.4576250555313588,0.29716493118767007,0.16046012434368873,0.813632191342706,1.5763474257954788,-0.33266870110848745,0.03293991255759465,40.0,54.651162790697676,215,0.8,0.23169758942236673,0.3499279392214085,-0.15796308299691064,0.20308983387682433,0.016980372236577557
10,15,40,2,3,750,equal,0.5082218251486974,0.29716493118767007,0.21105689396102734,1.0375982374685935,1.700402010887437,-0.33266870110848745,0.0339157003242223,40.0,52.17777777777778,225,0.8,0.23169758942236673,0.40701227095770975,-0.09618394427580323,0.19053969197847054,0.080171985626873
10,15,40,4,2,500,equal,0.4211472586759495,0.29716493118767007,0.12398232748827942,0.6434161381129063,1.538445313082925,-0.332618221590571,0.028587184635643758,40.0,61.8421052631579,190,0.6,0.22360525728356495,0.2850873088044996,-0.13011076047459147,0.13621898403962174,-0.03352207816708175
10,15,40,4,2,750,equal,0.43865046313289,0.29716493118767007,0.14148553194521996,0.7304373752476854,1.5520763538639357,-0.332618221590571,0.028430024958229074,40.0,60.880829015544045,193,0.8,0.22360525728356495,0.3199894184761132,-0.14980996726331075,0.09502975537523395,0.06560199548521983
10,15,40,4,3,500,equal,0.42222831440193853,0.29716493118767007,0.12506338321426846,0.6474000960005067,1.520342115927405,-0.332618221590571,0.02946330898873039,55.0,62.5,188,0.6,0.25094373486508825,0.27763446407761094,-0.1304750589872372,0.09065944717998708,-0.0018704257090019771
10,15,40,4,3,750,equal,0.4502371435945107,0.29716493118767007,0.15307221240684066,0.7796809827455901,1.5630480521329608,-0.332618221590571,0.02941917169746128,40.0,61.8421052631579,190,0.8,0.25094373486508825,0.25755357032785,-0.1237321660569759,0.11053505888534398,0.09090189856656017
10,15,60,1,2,500,equal,0.5178434186140848,0.29716493118767007,0.22067848742641472,1.1208627539774032,1.7455046194431003,-0.3596067123374189,0.02851751735367593,50.0,63.17204301075269,186,0.8,0.3917396402070008,0.23757807238348527,0.061527460739113415,0.28808344644716644,-0.11807356314329498
10,15,60,1,2,750,equal,0.5067395509530461,0.29716493118767007,0.20957461976537606,1.0992118134842508,1.705118631707815,-0.3596067123374189,0.02920180254795685,50.0,60.256410256410255,195,0.6,0.3917396402070008,0.1710295370905517,-0.011229006894333038,0.27954861274445175,-0.022297134561202303
10,15,60,1,3,500,equal,0.4957845642910683,0.29716493118767007,0.19861963310339825,1.0485093922803452,1.7059040123048606,-0.3596067123374189,0.02917069079469514,50.0,63.513513513513516,185,0.6,0.37642111647983856,0.3160564615457835,-0.014451254855819107,0.17078735185344862,-0.07289648716529973
10,15,60,1,3,750,equal,0.47873145376380477,0.29716493118767007,0.1815665225761347,0.9562896374630152,1.652305346670211,-0.3596067123374189,0.030591690571529793,45.0,60.256410256410255,195,0.6,0.37642111647983856,0.25824517681729975,-0.06111585906192485,0.16129829223686598,-0.027387606942851472
10,15,60,2,2,500,equal,0.4864491608047654,0.29716493118767007,0.18928422961709535,0.9704606639315629,1.7461021669924388,-0.3248229245241747,0.02624617568964405,50.0,67.52873563218391,174,0.6,0.36429145133336194,0.30896206827499695,-0.023032470167510533,0.0896759453202216,-0.024729886679658253
10,15,60,2,2,750,equal,0.5851882529060541,0.29716493118767007,0.2880233217183841,1.439778610498916,1.9689055728167415,-0.3248229245241747,0.024947739888056774,50.0,69.5266272189349,169,1.0,0.36429145133336194,0.34141095982808833,0.03432181499286546,0.1998386320642911,0.11273649205855185
10,15,60,2,3,500,equal,0.5134156628887956,0.29716493118767007,0.21625073170112552,1.103721234917705,1.7894371762478822,-0.3248229245241747,0.02543104178710379,60.0,71.21212121212122,165,0.8,0.3125667887358774,0.2968606053298968,-0.05025211650545025,0.2074692325730132,0.039484705934834885
10,15,60,2,3,750,equal,0.5774061937847652,0.29716493118767007,0.28024126259709514,1.4005843963088624,1.907338241300848,-0.3248229245241747,0.024457768284822167,60.0,72.53086419753086,162,0.8,0.3125667887358774,0.31185754338572913,-0.04969149989920907,0.2810236787508502,0.18574346586140988
10,15,60,4,2,500,equal,0.4363723209448267,0.29716493118767007,0.13920738975715663,0.7726852333595836,1.572178276509823,-0.332618221590571,0.023004330743068988,60.0,78.85906040268456,149,0.8,0.1919609287245181,0.18030435558105706,-0.039014315874770666,0.08501404495454867,0.0870087517296847
10,15,60,4,2,750,equal,0.4601708758987606,0.29716493118767007,0.16300594471109053,0.8796127413417979,1.6111526719851201,-0.332618221590571,0.02280261947619334,60.0,78.85906040268456,149,1.0,0.1919609287245181,0.20297143013092178,0.005311453933497745,0.12373837059533144,0.06711802542247902
10,15,60,4,3,500,equal,0.4429038158784764,0.29716493118767007,0.14573888469080631,0.7861435903215074,1.5999918275496514,-0.332618221590571,0.023107023972785093,60.0,81.59722222222223,144,0.8,0.2830986951673804,0.23041498944154148,-0.07087336107738107,0.09119548811489286,0.013705439946059661
10,15,60,4,3,750,equal,0.5089286187359521,0.29716493118767007,0.211763687548282,1.0941232028055479,1.7366827408397636,-0.332618221590571,0.022031525066765017,60.0,83.33333333333333,141,0.8,0.2830986951673804,0.2540833057019327,-0.00978499597157545,0.13228696886829838,0.11721755186041927
10,20,30,1,2,500,equal,0.46932293778588896,0.29716493118767007,0.1721580065982189,0.91413291739008,1.6402518870993992,-0.3494839488747381,0.05005858723617892,25.0,34.25655976676385,343,0.6,0.06842647503437727,0.29349124685867434,-0.008420913025129706,0.3507733801205608,-0.038665741340461524
10,20,30,1,2,750,equal,0.5010937928540204,0.29716493118767007,0.20392886166635038,1.0810005511260565,1.7395890372838223,-0.3494839488747381,0.053062607072057476,20.0,32.54847645429363,361,1.0,0.06842647503437727,0.2511376611341163,0.0348069807007243,0.35145138183762903,0.05155742372777117
10,20,30,1,3,500,equal,0.49870530154285,0.29716493118767007,0.2015403703551799,1.01906686391885,1.6843761077230488,-0.3494839488747381,0.048577232355144,27.5,36.9496855345912,318,0.8,0.1576967256004469,0.3348910567999086,-0.06473100058448555,0.3410547202416496,0.010412710382940338
10,20,30,1,3,750,equal,0.5146197995659547,0.29716493118767007,0.21745486837828465,1.0865297412187138,1.7304402805015706,-0.3494839488747381,0.0520165475061117,25.0,34.660766961651916,339,0.8,0.1576967256004469,0.33688796549585276,-0.0450369461571033,0.3181435101768073,0.05492110151088303
10,20,30,2,2,500,equal,0.39858026417590975,0.29716493118767007,0.10141533298823968,0.5629406463807959,1.4416477699398036,-0.36876252592890246,0.0407940256445754,32.5,42.26618705035971,278,0.6,0.07026326894916268,0.2622221613050957,-0.05569975808607475,0.14893925317426793,-0.0391054637063728
10,20,30,2,2,750,equal,0.45652057173537464,0.29716493118767007,0.15935564054770457,0.8260503554739467,1.5900904147082664,-0.36876252592890246,0.04232258041451686,30.0,40.940766550522646,287,0.8,0.07026326894916268,0.3100941099189096,0.021919786241396233,0.19988714116863604,-0.008153670272291302
10,20,30,2,3,500,equal,0.3879182292366117,0.29716493118767007,0.09075329804894161,0.5144597726858631,1.3973360775844443,-0.36876252592890246,0.041739281153264834,40.0,43.1985294117647,272,0.8,0.015013068151211728,0.3736700971421334,-0.13519788604389837,0.11849831260012,0.010780271337587743
10,20,30,2,3,750,equal,0.4062821313942009,0.29716493118767007,0.10911720020653082,0.6107038705083111,1.4442570907424708,-0.36876252592890246,0.04308647291054801,30.0,41.81494661921708,281,0.6,0.015013068151211728,0.40639954609295215,-0.06614402173449918,0.15625787457303453,-0.057332834766538054
10,20,30,4,2,500,equal,0.3871195307995401,0.29716493118767007,0.08995459961187002,0.4925889578159418,1.4096009320522036,-0.32974045526695417,0.033383068847773284,40.0,53.40909090909091,220,0.6,0.19977002775748454,0.29019548626153036,-0.19195889673772493,0.11176942562320291,-0.0293209296559217
10,20,30,4,2,750,equal,0.44133177006688484,0.29716493118767007,0.14416683887921478,0.7472152875919665,1.5394613058842777,-0.32974045526695417,0.03262119393916484,40.0,53.40909090909091,220,0.8,0.19977002775748454,0.3458287978581278,-0.16705421828434353,0.1511693472148119,0.04871660437067904
10,20,30,4,3,500,equal,0.40538418336265236,0.29716493118767007,0.1082192521749823,0.5745622193746796,1.4674719637876654,-0.32974045526695417,0.0328114867201949,40.0,54.651162790697676,215,0.6,0.1992838651409592,0.297430740047391,-0.13249072822621843,0.1050661635952217,-0.03920528811528978
10,20,30,4,3,750,equal,0.465397076756894,0.29716493118767007,0.16823214556922395,0.8436399353901313,1.603573407095848,-0.32974045526695417,0.03221476617664608,40.0,55.16431924882629,213,0.8,0.1992838651409592,0.29220121659768616,-0.09235518260077114,0.1381604859901182,0.09458663080717544
10,20,40,1,2,500,equal,0.5010587518068177,0.29716493118767007,0.20389382061914763,1.075941184012785,1.6981496964974805,-0.33615920317078807,0.040275768579394376,35.0,43.51851851851852,270,0.8,0.24946844256100653,0.18779236532083732,-0.007491239409105677,0.33823531218611036,0.003979950770313545
10,20,40,1,2,750,equal,0.5410880236025937,0.29716493118767007,0.2439230924149236,1.2556216132035414,1.798752560516819,-0.33615920317078807,0.04314747122251126,30.0,40.798611111111114,288,1.0,0.24946844256100653,0.2458967371589622,0.05056342091831989,0.27725908791756093,0.0715740102711826
10,20,40,1,3,500,equal,0.45207630091506124,0.29716493118767007,0.15491136972739117,0.8585092942371914,1.5548875367063553,-0.33615920317078807,0.03762465145375992,40.0,47.764227642276424,246,0.8,0.24976610416410439,0.2564791812059253,-0.15175640611019559,0.26866589959205145,0.006509310188151263
10,20,40,1,3,750,equal,0.46511920167275167,0.29716493118767007,0.1679542704850816,0.914266721322466,1.5787089396504965,-0.33615920317078807,0.04002143834267451,35.0,44.847328244274806,262,0.8,0.24976610416410439,0.22512647462325486,-0.15933342926464522,0.2759551164017817,0.08115469595785085
10,20,40,2,2,500,equal,0.5008605245299202,0.29716493118767007,0.20369559334225018,1.0009258981148388,1.7094563279017323,-0.33266870110848745,0.03288851016742226,40.0,52.455357142857146,224,0.6,0.188122552957821,0.4513171218125105,-0.04914535858550684,0.22954217448999503,-0.028824894452937677
10,20,40,2,2,750,equal,0.5237735957074467,0.29716493118767007,0.22660866451977668,1.1240055635068238,1.7452222885362156,-0.33266870110848745,0.03434175519245481,40.0,50.21367521367522,234,0.8,0.188122552957821,0.40329101379562404,0.032863618196092625,0.22915492516480507,-0.0004945727622814866
10,20,40,2,3,500,equal,0.4576250555313588,0.29716493118767007,0.16046012434368873,0.813632191342706,1.5763474257954788,-0.33266870110848745,0.03293991255759465,40.0,54.651162790697676,215,0.8,0.23169758942236673,0.3499279392214085,-0.15796308299691064,0.20308983387682433,0.016980372236577557
10,20,40,2,3,750,equal,0.5088085365039949,0.29716493118767007,0.21164360531632487,1.0380619002329299,1.7025698184652358,-0.33266870110848745,0.034063951184095116,40.0,51.991150442477874,226,0.8,0.23169758942236673,0.40701227095770975,-0.09618394427580323,0.19053969197847054,0.08177340606479233
10,20,40,4,2,500,equal,0.4211472586759495,0.29716493118767007,0.12398232748827942,0.6434161381129063,1.538445313082925,-0.332618221590571,0.028587184635643758,40.0,61.8421052631579,190,0.6,0.22360525728356495,0.2850873088044996,-0.13011076047459147,0.13621898403962174,-0.03352207816708175
10,20,40,4,2,750,equal,0.43865046313289,0.29716493118767007,0.14148553194521996,0.7304373752476854,1.5520763538639357,-0.332618221590571,0.028430024958229074,40.0,60.880829015544045,193,0.8,0.22360525728356495,0.3199894184761132,-0.14980996726331075,0.09502975537523395,0.06560199548521983
10,20,40,4,3,500,equal,0.42222831440193853,0.29716493118767007,0.12506338321426846,0.6474000960005067,1.520342115927405,-0.332618221590571,0.02946330898873039,55.0,62.5,188,0.6,0.25094373486508825,0.27763446407761094,-0.1304750589872372,0.09065944717998708,-0.0018704257090019771
